instance,algorithm,demo_id,iteration,n_customers,n_depots,avg_demand,demand_std,capacity,area_span,density,progress,best_fitness,avg_fitness,fitness_std,convergence_rate,stagnation_counter,population_diversity,elite_ratio,improvement_rate,dynamic_orders,avg_delay,load_imbalance,alpha,beta,gamma,improvement,fitness_after
P-n16-k8,ga,25,45,15,1,16.4,8.138795979750322,35,100,0.01,0.9,467.74060534157326,467.74060534157326,0.0,0.0,19,0.5,0.1,0,0,0,0,0.75,0.31999999999999995,0.49270509831248427,0.0,467.74060534157326
P-n16-k8,ga,25,46,15,1,16.4,8.138795979750322,35,100,0.01,0.92,467.74060534157326,467.74060534157326,0.0,0.0,19,0.5,0.1,0,0,0,0,0.76,0.31599999999999995,0.47460696614945647,0.0,467.74060534157326
P-n16-k8,ga,25,47,15,1,16.4,8.138795979750322,35,100,0.01,0.94,467.74060534157326,467.74060534157326,0.0,0.0,19,0.5,0.1,0,0,0,0,0.77,0.312,0.45621439437571754,0.0,467.74060534157326
P-n16-k8,ga,25,48,15,1,16.4,8.138795979750322,35,100,0.01,0.96,467.74060534157326,467.74060534157326,0.0,0.0,19,0.5,0.1,0,0,0,0,0.78,0.308,0.4375999700692914,0.0,467.74060534157326
P-n16-k8,ga,25,49,15,1,16.4,8.138795979750322,35,100,0.01,0.98,467.74060534157326,467.74060534157326,0.0,0.0,19,0.5,0.1,0,0,0,0,0.79,0.304,0.4188371558587941,0.0,467.74060534157326
P-n16-k8,ga,26,0,15,1,16.4,8.138795979750322,35,100,0.01,0.0,1000.0,1000.0,100.0,0.0,0,0.5,0.1,0,0,0,0,0.3,0.5,0.4,0.0,467.74060534157326
P-n16-k8,ga,26,1,15,1,16.4,8.138795979750322,35,100,0.01,0.02,467.74060534157326,467.74060534157326,100.0,0.0,0,0.5,0.1,0,0,0,0,0.31,0.496,0.41883715585879405,0.0,467.74060534157326
P-n16-k8,ga,26,2,15,1,16.4,8.138795979750322,35,100,0.01,0.04,467.74060534157326,467.74060534157326,100.0,0.0,0,0.5,0.1,0,0,0,0,0.32,0.492,0.4375999700692913,0.0,467.74060534157326
P-n16-k8,ga,26,3,15,1,16.4,8.138795979750322,35,100,0.01,0.06,467.74060534157326,467.74060534157326,100.0,0.0,0,0.5,0.1,0,0,0,0,0.32999999999999996,0.488,0.4562143943757174,0.0,467.74060534157326
P-n16-k8,ga,26,4,15,1,16.4,8.138795979750322,35,100,0.01,0.08,467.74060534157326,467.74060534157326,100.0,0.0,0,0.5,0.1,0,0,0,0,0.33999999999999997,0.484,0.47460696614945647,0.0,467.74060534157326
P-n16-k8,ga,26,5,15,1,16.4,8.138795979750322,35,100,0.01,0.1,467.74060534157326,467.74060534157326,100.0,0.0,0,0.5,0.1,0,0,0,0,0.35,0.48,0.4927050983124842,0.0,467.74060534157326
P-n16-k8,ga,26,6,15,1,16.4,8.138795979750322,35,100,0.01,0.12,467.74060534157326,467.74060534157326,100.0,0.0,0,0.5,0.1,0,0,0,0,0.36,0.476,0.5104373658054034,0.0,467.74060534157326
P-n16-k8,ga,26,7,15,1,16.4,8.138795979750322,35,100,0.01,0.14,467.74060534157326,467.7406053415733,100.0,0.0,0,0.5,0.1,0,0,0,0,0.37,0.472,0.5277337874695218,0.0,467.74060534157326
P-n16-k8,ga,26,8,15,1,16.4,8.138795979750322,35,100,0.01,0.16,467.74060534157326,467.74060534157326,100.0,0.0,0,0.5,0.1,0,0,0,0,0.38,0.46799999999999997,0.5445261022305146,0.0,467.74060534157326
P-n16-k8,ga,26,9,15,1,16.4,8.138795979750322,35,100,0.01,0.18,467.74060534157326,467.7406053415732,100.0,0.0,0,0.5,0.1,0,0,0,0,0.39,0.464,0.560748038493699,0.0,467.74060534157326
P-n16-k8,ga,26,10,15,1,16.4,8.138795979750322,35,100,0.01,0.2,467.74060534157326,467.74060534157326,100.0,0.0,0,0.5,0.1,0,0,0,0,0.4,0.45999999999999996,0.576335575687742,0.0,467.74060534157326
P-n16-k8,ga,26,11,15,1,16.4,8.138795979750322,35,100,0.01,0.22,467.74060534157326,467.74060534157326,0.0,0.0,10,0.5,0.1,0,0,0,0,0.41,0.456,0.5912271969246069,0.0,467.74060534157326
P-n16-k8,ga,26,12,15,1,16.4,8.138795979750322,35,100,0.01,0.24,467.74060534157326,467.74060534157326,0.0,0.0,11,0.5,0.1,0,0,0,0,0.42,0.452,0.6053641317786066,0.0,467.74060534157326
P-n16-k8,ga,26,13,15,1,16.4,8.138795979750322,35,100,0.01,0.26,467.74060534157326,467.74060534157326,0.0,0.0,12,0.5,0.1,0,0,0,0,0.43,0.448,0.6186905882264235,0.0,467.74060534157326
P-n16-k8,ga,26,14,15,1,16.4,8.138795979750322,35,100,0.01,0.28,467.74060534157326,467.74060534157326,0.0,0.0,13,0.5,0.1,0,0,0,0,0.44,0.444,0.6311539728327368,0.0,467.74060534157326
P-n16-k8,ga,26,15,15,1,16.4,8.138795979750322,35,100,0.01,0.3,467.74060534157326,467.74060534157326,0.0,0.0,14,0.5,0.1,0,0,0,0,0.44999999999999996,0.44,0.6427050983124842,0.0,467.74060534157326
P-n16-k8,ga,26,16,15,1,16.4,8.138795979750322,35,100,0.01,0.32,467.74060534157326,467.74060534157326,0.0,0.0,15,0.5,0.1,0,0,0,0,0.45999999999999996,0.436,0.6532983776506045,0.0,467.74060534157326
P-n16-k8,ga,26,17,15,1,16.4,8.138795979750322,35,100,0.01,0.34,467.74060534157326,467.74060534157326,0.0,0.0,16,0.5,0.1,0,0,0,0,0.47,0.432,0.6628920040131592,0.0,467.74060534157326
P-n16-k8,ga,26,18,15,1,16.4,8.138795979750322,35,100,0.01,0.36,467.74060534157326,467.74060534157326,0.0,0.0,17,0.5,0.1,0,0,0,0,0.48,0.428,0.6714481157398059,0.0,467.74060534157326
P-n16-k8,ga,26,19,15,1,16.4,8.138795979750322,35,100,0.01,0.38,467.74060534157326,467.74060534157326,0.0,0.0,18,0.5,0.1,0,0,0,0,0.49,0.424,0.6789329457664754,0.0,467.74060534157326
P-n16-k8,ga,26,20,15,1,16.4,8.138795979750322,35,100,0.01,0.4,467.74060534157326,467.74060534157326,0.0,0.0,19,0.5,0.1,0,0,0,0,0.5,0.42,0.685316954888546,0.0,467.74060534157326
P-n16-k8,ga,26,21,15,1,16.4,8.138795979750322,35,100,0.01,0.42,467.74060534157326,467.74060534157326,0.0,0.0,19,0.5,0.1,0,0,0,0,0.51,0.416,0.6905749483385893,0.0,467.74060534157326
P-n16-k8,ga,26,22,15,1,16.4,8.138795979750322,35,100,0.01,0.44,467.74060534157326,467.74060534157326,0.0,0.0,19,0.5,0.1,0,0,0,0,0.52,0.412,0.6946861752186066,0.0,467.74060534157326
P-n16-k8,ga,26,23,15,1,16.4,8.138795979750322,35,100,0.01,0.46,467.74060534157326,467.74060534157326,0.0,0.0,19,0.5,0.1,0,0,0,0,0.53,0.408,0.6976344103943434,0.0,467.74060534157326
P-n16-k8,ga,26,24,15,1,16.4,8.138795979750322,35,100,0.01,0.48,467.74060534157326,467.74060534157326,0.0,0.0,19,0.5,0.1,0,0,0,0,0.54,0.404,0.6994080185284814,0.0,467.74060534157326
P-n16-k8,ga,26,25,15,1,16.4,8.138795979750322,35,100,0.01,0.5,467.74060534157326,467.74060534157326,0.0,0.0,19,0.5,0.1,0,0,0,0,0.55,0.4,0.7,0.0,467.74060534157326
P-n16-k8,ga,26,26,15,1,16.4,8.138795979750322,35,100,0.01,0.52,467.74060534157326,467.74060534157326,0.0,0.0,19,0.5,0.1,0,0,0,0,0.56,0.396,0.6994080185284814,0.0,467.74060534157326
P-n16-k8,ga,26,27,15,1,16.4,8.138795979750322,35,100,0.01,0.54,467.74060534157326,467.74060534157326,0.0,0.0,19,0.5,0.1,0,0,0,0,0.5700000000000001,0.392,0.6976344103943433,0.0,467.74060534157326
P-n16-k8,ga,26,28,15,1,16.4,8.138795979750322,35,100,0.01,0.56,467.74060534157326,467.74060534157326,0.0,0.0,19,0.5,0.1,0,0,0,0,0.5800000000000001,0.388,0.6946861752186066,0.0,467.74060534157326
P-n16-k8,ga,26,29,15,1,16.4,8.138795979750322,35,100,0.01,0.58,467.74060534157326,467.74060534157326,0.0,0.0,19,0.5,0.1,0,0,0,0,0.59,0.384,0.6905749483385893,0.0,467.74060534157326
P-n16-k8,ga,26,30,15,1,16.4,8.138795979750322,35,100,0.01,0.6,467.74060534157326,467.74060534157326,0.0,0.0,19,0.5,0.1,0,0,0,0,0.6,0.38,0.685316954888546,0.0,467.74060534157326
P-n16-k8,ga,26,31,15,1,16.4,8.138795979750322,35,100,0.01,0.62,467.74060534157326,467.74060534157326,0.0,0.0,19,0.5,0.1,0,0,0,0,0.61,0.376,0.6789329457664754,0.0,467.74060534157326
P-n16-k8,ga,26,32,15,1,16.4,8.138795979750322,35,100,0.01,0.64,467.74060534157326,467.74060534157326,0.0,0.0,19,0.5,0.1,0,0,0,0,0.62,0.372,0.6714481157398058,0.0,467.74060534157326
P-n16-k8,ga,26,33,15,1,16.4,8.138795979750322,35,100,0.01,0.66,467.74060534157326,467.74060534157326,0.0,0.0,19,0.5,0.1,0,0,0,0,0.63,0.368,0.6628920040131591,0.0,467.74060534157326
P-n16-k8,ga,26,34,15,1,16.4,8.138795979750322,35,100,0.01,0.68,467.74060534157326,467.74060534157326,0.0,0.0,19,0.5,0.1,0,0,0,0,0.64,0.364,0.6532983776506045,0.0,467.74060534157326
P-n16-k8,ga,26,35,15,1,16.4,8.138795979750322,35,100,0.01,0.7,467.74060534157326,467.74060534157326,0.0,0.0,19,0.5,0.1,0,0,0,0,0.6499999999999999,0.36,0.6427050983124842,0.0,467.74060534157326
P-n16-k8,ga,26,36,15,1,16.4,8.138795979750322,35,100,0.01,0.72,467.74060534157326,467.74060534157326,0.0,0.0,19,0.5,0.1,0,0,0,0,0.6599999999999999,0.356,0.6311539728327368,0.0,467.74060534157326
P-n16-k8,ga,26,37,15,1,16.4,8.138795979750322,35,100,0.01,0.74,467.74060534157326,467.74060534157326,0.0,0.0,19,0.5,0.1,0,0,0,0,0.6699999999999999,0.352,0.6186905882264234,0.0,467.74060534157326
P-n16-k8,ga,26,38,15,1,16.4,8.138795979750322,35,100,0.01,0.76,467.74060534157326,467.74060534157326,0.0,0.0,19,0.5,0.1,0,0,0,0,0.6799999999999999,0.348,0.6053641317786067,0.0,467.74060534157326
P-n16-k8,ga,26,39,15,1,16.4,8.138795979750322,35,100,0.01,0.78,467.74060534157326,467.74060534157326,0.0,0.0,19,0.5,0.1,0,0,0,0,0.69,0.344,0.591227196924607,0.0,467.74060534157326
P-n16-k8,ga,26,40,15,1,16.4,8.138795979750322,35,100,0.01,0.8,467.74060534157326,467.74060534157326,0.0,0.0,19,0.5,0.1,0,0,0,0,0.7,0.33999999999999997,0.576335575687742,0.0,467.74060534157326
P-n16-k8,ga,26,41,15,1,16.4,8.138795979750322,35,100,0.01,0.82,467.74060534157326,467.74060534157326,0.0,0.0,19,0.5,0.1,0,0,0,0,0.71,0.33599999999999997,0.5607480384936991,0.0,467.74060534157326
P-n16-k8,ga,26,42,15,1,16.4,8.138795979750322,35,100,0.01,0.84,467.74060534157326,467.74060534157326,0.0,0.0,19,0.5,0.1,0,0,0,0,0.72,0.33199999999999996,0.5445261022305147,0.0,467.74060534157326
P-n16-k8,ga,26,43,15,1,16.4,8.138795979750322,35,100,0.01,0.86,467.74060534157326,467.74060534157326,0.0,0.0,19,0.5,0.1,0,0,0,0,0.73,0.32799999999999996,0.5277337874695218,0.0,467.74060534157326
P-n16-k8,ga,26,44,15,1,16.4,8.138795979750322,35,100,0.01,0.88,467.74060534157326,467.74060534157326,0.0,0.0,19,0.5,0.1,0,0,0,0,0.74,0.32399999999999995,0.5104373658054034,0.0,467.74060534157326
P-n16-k8,ga,26,45,15,1,16.4,8.138795979750322,35,100,0.01,0.9,467.74060534157326,467.74060534157326,0.0,0.0,19,0.5,0.1,0,0,0,0,0.75,0.31999999999999995,0.49270509831248427,0.0,467.74060534157326
P-n16-k8,ga,26,46,15,1,16.4,8.138795979750322,35,100,0.01,0.92,467.74060534157326,467.74060534157326,0.0,0.0,19,0.5,0.1,0,0,0,0,0.76,0.31599999999999995,0.47460696614945647,0.0,467.74060534157326
P-n16-k8,ga,26,47,15,1,16.4,8.138795979750322,35,100,0.01,0.94,467.74060534157326,467.74060534157326,0.0,0.0,19,0.5,0.1,0,0,0,0,0.77,0.312,0.45621439437571754,0.0,467.74060534157326
P-n16-k8,ga,26,48,15,1,16.4,8.138795979750322,35,100,0.01,0.96,467.74060534157326,467.74060534157326,0.0,0.0,19,0.5,0.1,0,0,0,0,0.78,0.308,0.4375999700692914,0.0,467.74060534157326
P-n16-k8,ga,26,49,15,1,16.4,8.138795979750322,35,100,0.01,0.98,467.74060534157326,467.74060534157326,0.0,0.0,19,0.5,0.1,0,0,0,0,0.79,0.304,0.4188371558587941,0.0,467.74060534157326
P-n16-k8,ga,27,0,15,1,16.4,8.138795979750322,35,100,0.01,0.0,1000.0,1000.0,100.0,0.0,0,0.5,0.1,0,0,0,0,0.3,0.5,0.4,0.0,467.74060534157326
P-n16-k8,ga,27,1,15,1,16.4,8.138795979750322,35,100,0.01,0.02,467.74060534157326,467.74060534157326,100.0,0.0,0,0.5,0.1,0,0,0,0,0.31,0.496,0.41883715585879405,0.0,467.74060534157326
P-n16-k8,ga,27,2,15,1,16.4,8.138795979750322,35,100,0.01,0.04,467.74060534157326,467.74060534157326,100.0,0.0,0,0.5,0.1,0,0,0,0,0.32,0.492,0.4375999700692913,0.0,467.74060534157326
P-n16-k8,ga,27,3,15,1,16.4,8.138795979750322,35,100,0.01,0.06,467.74060534157326,467.74060534157326,100.0,0.0,0,0.5,0.1,0,0,0,0,0.32999999999999996,0.488,0.4562143943757174,0.0,467.74060534157326
P-n16-k8,ga,27,4,15,1,16.4,8.138795979750322,35,100,0.01,0.08,467.74060534157326,467.74060534157326,100.0,0.0,0,0.5,0.1,0,0,0,0,0.33999999999999997,0.484,0.47460696614945647,0.0,467.74060534157326
P-n16-k8,ga,27,5,15,1,16.4,8.138795979750322,35,100,0.01,0.1,467.74060534157326,467.74060534157326,100.0,0.0,0,0.5,0.1,0,0,0,0,0.35,0.48,0.4927050983124842,0.0,467.74060534157326
P-n16-k8,ga,27,6,15,1,16.4,8.138795979750322,35,100,0.01,0.12,467.74060534157326,467.74060534157326,100.0,0.0,0,0.5,0.1,0,0,0,0,0.36,0.476,0.5104373658054034,0.0,467.74060534157326
P-n16-k8,ga,27,7,15,1,16.4,8.138795979750322,35,100,0.01,0.14,467.74060534157326,467.7406053415733,100.0,0.0,0,0.5,0.1,0,0,0,0,0.37,0.472,0.5277337874695218,0.0,467.74060534157326
P-n16-k8,ga,27,8,15,1,16.4,8.138795979750322,35,100,0.01,0.16,467.74060534157326,467.74060534157326,100.0,0.0,0,0.5,0.1,0,0,0,0,0.38,0.46799999999999997,0.5445261022305146,0.0,467.74060534157326
P-n16-k8,ga,27,9,15,1,16.4,8.138795979750322,35,100,0.01,0.18,467.74060534157326,467.7406053415732,100.0,0.0,0,0.5,0.1,0,0,0,0,0.39,0.464,0.560748038493699,0.0,467.74060534157326
P-n16-k8,ga,27,10,15,1,16.4,8.138795979750322,35,100,0.01,0.2,467.74060534157326,467.74060534157326,100.0,0.0,0,0.5,0.1,0,0,0,0,0.4,0.45999999999999996,0.576335575687742,0.0,467.74060534157326
P-n16-k8,ga,27,11,15,1,16.4,8.138795979750322,35,100,0.01,0.22,467.74060534157326,467.74060534157326,0.0,0.0,10,0.5,0.1,0,0,0,0,0.41,0.456,0.5912271969246069,0.0,467.74060534157326
P-n16-k8,ga,27,12,15,1,16.4,8.138795979750322,35,100,0.01,0.24,467.74060534157326,467.74060534157326,0.0,0.0,11,0.5,0.1,0,0,0,0,0.42,0.452,0.6053641317786066,0.0,467.74060534157326
P-n16-k8,ga,27,13,15,1,16.4,8.138795979750322,35,100,0.01,0.26,467.74060534157326,467.74060534157326,0.0,0.0,12,0.5,0.1,0,0,0,0,0.43,0.448,0.6186905882264235,0.0,467.74060534157326
P-n16-k8,ga,27,14,15,1,16.4,8.138795979750322,35,100,0.01,0.28,467.74060534157326,467.74060534157326,0.0,0.0,13,0.5,0.1,0,0,0,0,0.44,0.444,0.6311539728327368,0.0,467.74060534157326
P-n16-k8,ga,27,15,15,1,16.4,8.138795979750322,35,100,0.01,0.3,467.74060534157326,467.74060534157326,0.0,0.0,14,0.5,0.1,0,0,0,0,0.44999999999999996,0.44,0.6427050983124842,0.0,467.74060534157326
P-n16-k8,ga,27,16,15,1,16.4,8.138795979750322,35,100,0.01,0.32,467.74060534157326,467.74060534157326,0.0,0.0,15,0.5,0.1,0,0,0,0,0.45999999999999996,0.436,0.6532983776506045,0.0,467.74060534157326
P-n16-k8,ga,27,17,15,1,16.4,8.138795979750322,35,100,0.01,0.34,467.74060534157326,467.74060534157326,0.0,0.0,16,0.5,0.1,0,0,0,0,0.47,0.432,0.6628920040131592,0.0,467.74060534157326
P-n16-k8,ga,27,18,15,1,16.4,8.138795979750322,35,100,0.01,0.36,467.74060534157326,467.74060534157326,0.0,0.0,17,0.5,0.1,0,0,0,0,0.48,0.428,0.6714481157398059,0.0,467.74060534157326
P-n16-k8,ga,27,19,15,1,16.4,8.138795979750322,35,100,0.01,0.38,467.74060534157326,467.74060534157326,0.0,0.0,18,0.5,0.1,0,0,0,0,0.49,0.424,0.6789329457664754,0.0,467.74060534157326
P-n16-k8,ga,27,20,15,1,16.4,8.138795979750322,35,100,0.01,0.4,467.74060534157326,467.74060534157326,0.0,0.0,19,0.5,0.1,0,0,0,0,0.5,0.42,0.685316954888546,0.0,467.74060534157326
P-n16-k8,ga,27,21,15,1,16.4,8.138795979750322,35,100,0.01,0.42,467.74060534157326,467.74060534157326,0.0,0.0,19,0.5,0.1,0,0,0,0,0.51,0.416,0.6905749483385893,0.0,467.74060534157326
P-n16-k8,ga,27,22,15,1,16.4,8.138795979750322,35,100,0.01,0.44,467.74060534157326,467.74060534157326,0.0,0.0,19,0.5,0.1,0,0,0,0,0.52,0.412,0.6946861752186066,0.0,467.74060534157326
P-n16-k8,ga,27,23,15,1,16.4,8.138795979750322,35,100,0.01,0.46,467.74060534157326,467.74060534157326,0.0,0.0,19,0.5,0.1,0,0,0,0,0.53,0.408,0.6976344103943434,0.0,467.74060534157326
P-n16-k8,ga,27,24,15,1,16.4,8.138795979750322,35,100,0.01,0.48,467.74060534157326,467.74060534157326,0.0,0.0,19,0.5,0.1,0,0,0,0,0.54,0.404,0.6994080185284814,0.0,467.74060534157326
P-n16-k8,ga,27,25,15,1,16.4,8.138795979750322,35,100,0.01,0.5,467.74060534157326,467.74060534157326,0.0,0.0,19,0.5,0.1,0,0,0,0,0.55,0.4,0.7,0.0,467.74060534157326
P-n16-k8,ga,27,26,15,1,16.4,8.138795979750322,35,100,0.01,0.52,467.74060534157326,467.74060534157326,0.0,0.0,19,0.5,0.1,0,0,0,0,0.56,0.396,0.6994080185284814,0.0,467.74060534157326
P-n16-k8,ga,27,27,15,1,16.4,8.138795979750322,35,100,0.01,0.54,467.74060534157326,467.74060534157326,0.0,0.0,19,0.5,0.1,0,0,0,0,0.5700000000000001,0.392,0.6976344103943433,0.0,467.74060534157326
P-n16-k8,ga,27,28,15,1,16.4,8.138795979750322,35,100,0.01,0.56,467.74060534157326,467.74060534157326,0.0,0.0,19,0.5,0.1,0,0,0,0,0.5800000000000001,0.388,0.6946861752186066,0.0,467.74060534157326
P-n16-k8,ga,27,29,15,1,16.4,8.138795979750322,35,100,0.01,0.58,467.74060534157326,467.74060534157326,0.0,0.0,19,0.5,0.1,0,0,0,0,0.59,0.384,0.6905749483385893,0.0,467.74060534157326
P-n16-k8,ga,27,30,15,1,16.4,8.138795979750322,35,100,0.01,0.6,467.74060534157326,467.74060534157326,0.0,0.0,19,0.5,0.1,0,0,0,0,0.6,0.38,0.685316954888546,0.0,467.74060534157326
P-n16-k8,ga,27,31,15,1,16.4,8.138795979750322,35,100,0.01,0.62,467.74060534157326,467.74060534157326,0.0,0.0,19,0.5,0.1,0,0,0,0,0.61,0.376,0.6789329457664754,0.0,467.74060534157326
P-n16-k8,ga,27,32,15,1,16.4,8.138795979750322,35,100,0.01,0.64,467.74060534157326,467.74060534157326,0.0,0.0,19,0.5,0.1,0,0,0,0,0.62,0.372,0.6714481157398058,0.0,467.74060534157326
P-n16-k8,ga,27,33,15,1,16.4,8.138795979750322,35,100,0.01,0.66,467.74060534157326,467.74060534157326,0.0,0.0,19,0.5,0.1,0,0,0,0,0.63,0.368,0.6628920040131591,0.0,467.74060534157326
P-n16-k8,ga,27,34,15,1,16.4,8.138795979750322,35,100,0.01,0.68,467.74060534157326,467.74060534157326,0.0,0.0,19,0.5,0.1,0,0,0,0,0.64,0.364,0.6532983776506045,0.0,467.74060534157326
P-n16-k8,ga,27,35,15,1,16.4,8.138795979750322,35,100,0.01,0.7,467.74060534157326,467.74060534157326,0.0,0.0,19,0.5,0.1,0,0,0,0,0.6499999999999999,0.36,0.6427050983124842,0.0,467.74060534157326
P-n16-k8,ga,27,36,15,1,16.4,8.138795979750322,35,100,0.01,0.72,467.74060534157326,467.74060534157326,0.0,0.0,19,0.5,0.1,0,0,0,0,0.6599999999999999,0.356,0.6311539728327368,0.0,467.74060534157326
P-n16-k8,ga,27,37,15,1,16.4,8.138795979750322,35,100,0.01,0.74,467.74060534157326,467.74060534157326,0.0,0.0,19,0.5,0.1,0,0,0,0,0.6699999999999999,0.352,0.6186905882264234,0.0,467.74060534157326
P-n16-k8,ga,27,38,15,1,16.4,8.138795979750322,35,100,0.01,0.76,467.74060534157326,467.74060534157326,0.0,0.0,19,0.5,0.1,0,0,0,0,0.6799999999999999,0.348,0.6053641317786067,0.0,467.74060534157326
P-n16-k8,ga,27,39,15,1,16.4,8.138795979750322,35,100,0.01,0.78,467.74060534157326,467.74060534157326,0.0,0.0,19,0.5,0.1,0,0,0,0,0.69,0.344,0.591227196924607,0.0,467.74060534157326
P-n16-k8,ga,27,40,15,1,16.4,8.138795979750322,35,100,0.01,0.8,467.74060534157326,467.74060534157326,0.0,0.0,19,0.5,0.1,0,0,0,0,0.7,0.33999999999999997,0.576335575687742,0.0,467.74060534157326
P-n16-k8,ga,27,41,15,1,16.4,8.138795979750322,35,100,0.01,0.82,467.74060534157326,467.74060534157326,0.0,0.0,19,0.5,0.1,0,0,0,0,0.71,0.33599999999999997,0.5607480384936991,0.0,467.74060534157326
P-n16-k8,ga,27,42,15,1,16.4,8.138795979750322,35,100,0.01,0.84,467.74060534157326,467.74060534157326,0.0,0.0,19,0.5,0.1,0,0,0,0,0.72,0.33199999999999996,0.5445261022305147,0.0,467.74060534157326
P-n16-k8,ga,27,43,15,1,16.4,8.138795979750322,35,100,0.01,0.86,467.74060534157326,467.74060534157326,0.0,0.0,19,0.5,0.1,0,0,0,0,0.73,0.32799999999999996,0.5277337874695218,0.0,467.74060534157326
P-n16-k8,ga,27,44,15,1,16.4,8.138795979750322,35,100,0.01,0.88,467.74060534157326,467.74060534157326,0.0,0.0,19,0.5,0.1,0,0,0,0,0.74,0.32399999999999995,0.5104373658054034,0.0,467.74060534157326
P-n16-k8,ga,27,45,15,1,16.4,8.138795979750322,35,100,0.01,0.9,467.74060534157326,467.74060534157326,0.0,0.0,19,0.5,0.1,0,0,0,0,0.75,0.31999999999999995,0.49270509831248427,0.0,467.74060534157326
P-n16-k8,ga,27,46,15,1,16.4,8.138795979750322,35,100,0.01,0.92,467.74060534157326,467.74060534157326,0.0,0.0,19,0.5,0.1,0,0,0,0,0.76,0.31599999999999995,0.47460696614945647,0.0,467.74060534157326
P-n16-k8,ga,27,47,15,1,16.4,8.138795979750322,35,100,0.01,0.94,467.74060534157326,467.74060534157326,0.0,0.0,19,0.5,0.1,0,0,0,0,0.77,0.312,0.45621439437571754,0.0,467.74060534157326
P-n16-k8,ga,27,48,15,1,16.4,8.138795979750322,35,100,0.01,0.96,467.74060534157326,467.74060534157326,0.0,0.0,19,0.5,0.1,0,0,0,0,0.78,0.308,0.4375999700692914,0.0,467.74060534157326
P-n16-k8,ga,27,49,15,1,16.4,8.138795979750322,35,100,0.01,0.98,467.74060534157326,467.74060534157326,0.0,0.0,19,0.5,0.1,0,0,0,0,0.79,0.304,0.4188371558587941,0.0,467.74060534157326
P-n16-k8,ga,28,0,15,1,16.4,8.138795979750322,35,100,0.01,0.0,1000.0,1000.0,100.0,0.0,0,0.5,0.1,0,0,0,0,0.3,0.5,0.4,0.0,467.74060534157326
P-n16-k8,ga,28,1,15,1,16.4,8.138795979750322,35,100,0.01,0.02,467.74060534157326,467.74060534157326,100.0,0.0,0,0.5,0.1,0,0,0,0,0.31,0.496,0.41883715585879405,0.0,467.74060534157326
P-n16-k8,ga,28,2,15,1,16.4,8.138795979750322,35,100,0.01,0.04,467.74060534157326,467.74060534157326,100.0,0.0,0,0.5,0.1,0,0,0,0,0.32,0.492,0.4375999700692913,0.0,467.74060534157326
P-n16-k8,ga,28,3,15,1,16.4,8.138795979750322,35,100,0.01,0.06,467.74060534157326,467.74060534157326,100.0,0.0,0,0.5,0.1,0,0,0,0,0.32999999999999996,0.488,0.4562143943757174,0.0,467.74060534157326
P-n16-k8,ga,28,4,15,1,16.4,8.138795979750322,35,100,0.01,0.08,467.74060534157326,467.74060534157326,100.0,0.0,0,0.5,0.1,0,0,0,0,0.33999999999999997,0.484,0.47460696614945647,0.0,467.74060534157326
P-n16-k8,ga,28,5,15,1,16.4,8.138795979750322,35,100,0.01,0.1,467.74060534157326,467.74060534157326,100.0,0.0,0,0.5,0.1,0,0,0,0,0.35,0.48,0.4927050983124842,0.0,467.74060534157326
P-n16-k8,ga,28,6,15,1,16.4,8.138795979750322,35,100,0.01,0.12,467.74060534157326,467.74060534157326,100.0,0.0,0,0.5,0.1,0,0,0,0,0.36,0.476,0.5104373658054034,0.0,467.74060534157326
P-n16-k8,ga,28,7,15,1,16.4,8.138795979750322,35,100,0.01,0.14,467.74060534157326,467.7406053415733,100.0,0.0,0,0.5,0.1,0,0,0,0,0.37,0.472,0.5277337874695218,0.0,467.74060534157326
P-n16-k8,ga,28,8,15,1,16.4,8.138795979750322,35,100,0.01,0.16,467.74060534157326,467.74060534157326,100.0,0.0,0,0.5,0.1,0,0,0,0,0.38,0.46799999999999997,0.5445261022305146,0.0,467.74060534157326
P-n16-k8,ga,28,9,15,1,16.4,8.138795979750322,35,100,0.01,0.18,467.74060534157326,467.7406053415732,100.0,0.0,0,0.5,0.1,0,0,0,0,0.39,0.464,0.560748038493699,0.0,467.74060534157326
P-n16-k8,ga,28,10,15,1,16.4,8.138795979750322,35,100,0.01,0.2,467.74060534157326,467.74060534157326,100.0,0.0,0,0.5,0.1,0,0,0,0,0.4,0.45999999999999996,0.576335575687742,0.0,467.74060534157326
P-n16-k8,ga,28,11,15,1,16.4,8.138795979750322,35,100,0.01,0.22,467.74060534157326,467.74060534157326,0.0,0.0,10,0.5,0.1,0,0,0,0,0.41,0.456,0.5912271969246069,0.0,467.74060534157326
P-n16-k8,ga,28,12,15,1,16.4,8.138795979750322,35,100,0.01,0.24,467.74060534157326,467.74060534157326,0.0,0.0,11,0.5,0.1,0,0,0,0,0.42,0.452,0.6053641317786066,0.0,467.74060534157326
P-n16-k8,ga,28,13,15,1,16.4,8.138795979750322,35,100,0.01,0.26,467.74060534157326,467.74060534157326,0.0,0.0,12,0.5,0.1,0,0,0,0,0.43,0.448,0.6186905882264235,0.0,467.74060534157326
P-n16-k8,ga,28,14,15,1,16.4,8.138795979750322,35,100,0.01,0.28,467.74060534157326,467.74060534157326,0.0,0.0,13,0.5,0.1,0,0,0,0,0.44,0.444,0.6311539728327368,0.0,467.74060534157326
